# SOURCE: Computed from weather data using simplified PV model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily PV power output per kW of installed capacity for three agri-PV density variants (low/medium/high ground coverage)
# UNITS: date=YYYY-MM-DD, density_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: PV output = solar_irradiance * tilt_factor(1.05) * temp_factor * (1-system_losses). Temp factor uses cell temp model: T_cell = T_avg + 25C + density_adjustment. Temperature coefficient = -0.4%/C from 25C reference. System losses = 15%.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv
# ASSUMPTIONS: Fixed-tilt 28deg south-facing panels. Module efficiency ~19%. High density panels run 2C cooler (shading effect), low density run 2C hotter. All panels receive full irradiance (panels above crops, not shaded by each other). Tilt factor approximate; full pvlib model would be more accurate.
weather_scenario_id,date,density_variant,kwh_per_kw_per_day,capacity_factor
001,2011-10-27,low,3.9089,0.1629
001,2011-10-27,medium,3.9443,0.1643
001,2011-10-27,high,3.9797,0.1658
001,2011-10-28,low,3.0764,0.1282
001,2011-10-28,medium,3.104,0.1293
001,2011-10-28,high,3.1316,0.1305
001,2011-10-29,low,3.7968,0.1582
001,2011-10-29,medium,3.8304,0.1596
001,2011-10-29,high,3.864,0.161
001,2011-10-30,low,3.5137,0.1464
001,2011-10-30,medium,3.5451,0.1477
001,2011-10-30,high,3.5764,0.149
001,2011-10-31,low,3.8128,0.1589
001,2011-10-31,medium,3.8468,0.1603
001,2011-10-31,high,3.8809,0.1617
001,2011-11-01,low,3.6978,0.1541
001,2011-11-01,medium,3.7303,0.1554
001,2011-11-01,high,3.7628,0.1568
001,2011-11-02,low,3.4413,0.1434
001,2011-11-02,medium,3.4724,0.1447
001,2011-11-02,high,3.5035,0.146
001,2011-11-03,low,3.2977,0.1374
001,2011-11-03,medium,3.327,0.1386
001,2011-11-03,high,3.3563,0.1398
001,2011-11-04,low,3.3887,0.1412
001,2011-11-04,medium,3.4189,0.1425
001,2011-11-04,high,3.4491,0.1437
001,2011-11-05,low,3.0612,0.1275
001,2011-11-05,medium,3.0886,0.1287
001,2011-11-05,high,3.116,0.1298
001,2011-11-06,low,3.4786,0.1449
001,2011-11-06,medium,3.5097,0.1462
001,2011-11-06,high,3.5407,0.1475
001,2011-11-07,low,4.2388,0.1766
001,2011-11-07,medium,4.2764,0.1782
001,2011-11-07,high,4.314,0.1798
001,2011-11-08,low,3.8122,0.1588
001,2011-11-08,medium,3.8464,0.1603
001,2011-11-08,high,3.8805,0.1617
001,2011-11-09,low,3.8933,0.1622
001,2011-11-09,medium,3.9276,0.1636
001,2011-11-09,high,3.9618,0.1651
001,2011-11-10,low,3.6042,0.1502
001,2011-11-10,medium,3.6363,0.1515
001,2011-11-10,high,3.6684,0.1529
001,2011-11-11,low,3.7232,0.1551
001,2011-11-11,medium,3.7562,0.1565
001,2011-11-11,high,3.7893,0.1579
001,2011-11-12,low,3.4686,0.1445
001,2011-11-12,medium,3.4993,0.1458
001,2011-11-12,high,3.53,0.1471
001,2011-11-13,low,3.0805,0.1284
001,2011-11-13,medium,3.1079,0.1295
001,2011-11-13,high,3.1352,0.1306
001,2011-11-14,low,3.1651,0.1319
001,2011-11-14,medium,3.1928,0.133
001,2011-11-14,high,3.2205,0.1342
001,2011-11-15,low,3.8404,0.16
001,2011-11-15,medium,3.8745,0.1614
001,2011-11-15,high,3.9086,0.1629
001,2011-11-16,low,3.2005,0.1334
001,2011-11-16,medium,3.2289,0.1345
001,2011-11-16,high,3.2573,0.1357
001,2011-11-17,low,3.4138,0.1422
001,2011-11-17,medium,3.444,0.1435
001,2011-11-17,high,3.4741,0.1448
001,2011-11-18,low,3.6863,0.1536
001,2011-11-18,medium,3.7193,0.155
001,2011-11-18,high,3.7522,0.1563
001,2011-11-19,low,3.2736,0.1364
001,2011-11-19,medium,3.3023,0.1376
001,2011-11-19,high,3.331,0.1388
001,2011-11-20,low,3.6395,0.1516
001,2011-11-20,medium,3.6711,0.153
001,2011-11-20,high,3.7026,0.1543
001,2011-11-21,low,3.0081,0.1253
001,2011-11-21,medium,3.0345,0.1264
001,2011-11-21,high,3.0608,0.1275
001,2011-11-22,low,3.2384,0.1349
001,2011-11-22,medium,3.2671,0.1361
001,2011-11-22,high,3.2958,0.1373
001,2011-11-23,low,3.203,0.1335
001,2011-11-23,medium,3.2308,0.1346
001,2011-11-23,high,3.2587,0.1358
001,2011-11-24,low,3.5546,0.1481
001,2011-11-24,medium,3.5865,0.1494
001,2011-11-24,high,3.6183,0.1508
001,2011-11-25,low,3.6281,0.1512
001,2011-11-25,medium,3.6596,0.1525
001,2011-11-25,high,3.6911,0.1538
001,2011-11-26,low,3.501,0.1459
001,2011-11-26,medium,3.5323,0.1472
001,2011-11-26,high,3.5636,0.1485
001,2011-11-27,low,3.3087,0.1379
001,2011-11-27,medium,3.338,0.1391
001,2011-11-27,high,3.3672,0.1403
001,2011-11-28,low,3.5236,0.1468
001,2011-11-28,medium,3.5547,0.1481
001,2011-11-28,high,3.5858,0.1494
001,2011-11-29,low,3.1052,0.1294
001,2011-11-29,medium,3.1323,0.1305
001,2011-11-29,high,3.1593,0.1316
001,2011-11-30,low,3.1587,0.1316
001,2011-11-30,medium,3.1864,0.1328
001,2011-11-30,high,3.2142,0.1339
001,2011-12-01,low,3.5851,0.1494
001,2011-12-01,medium,3.6166,0.1507
001,2011-12-01,high,3.6482,0.152
001,2011-12-02,low,3.2685,0.1362
001,2011-12-02,medium,3.2972,0.1374
001,2011-12-02,high,3.3259,0.1386
001,2011-12-03,low,2.9697,0.1237
001,2011-12-03,medium,2.9957,0.1248
001,2011-12-03,high,3.0218,0.1259
001,2011-12-04,low,3.317,0.1382
001,2011-12-04,medium,3.346,0.1394
001,2011-12-04,high,3.375,0.1406
001,2011-12-05,low,3.8884,0.162
001,2011-12-05,medium,3.9223,0.1634
001,2011-12-05,high,3.9562,0.1648
001,2011-12-06,low,3.1998,0.1333
001,2011-12-06,medium,3.2278,0.1345
001,2011-12-06,high,3.2558,0.1357
001,2011-12-07,low,3.2973,0.1374
001,2011-12-07,medium,3.3262,0.1386
001,2011-12-07,high,3.3551,0.1398
001,2011-12-08,low,3.6573,0.1524
001,2011-12-08,medium,3.6887,0.1537
001,2011-12-08,high,3.7202,0.155
001,2011-12-09,low,3.8033,0.1585
001,2011-12-09,medium,3.836,0.1598
001,2011-12-09,high,3.8688,0.1612
001,2011-12-10,low,3.3965,0.1415
001,2011-12-10,medium,3.4266,0.1428
001,2011-12-10,high,3.4568,0.144
001,2011-12-11,low,3.1119,0.1297
001,2011-12-11,medium,3.1393,0.1308
001,2011-12-11,high,3.1667,0.1319
001,2011-12-12,low,3.6547,0.1523
001,2011-12-12,medium,3.6865,0.1536
001,2011-12-12,high,3.7182,0.1549
001,2011-12-13,low,2.9989,0.125
001,2011-12-13,medium,3.0252,0.1261
001,2011-12-13,high,3.0516,0.1271
001,2011-12-14,low,4.1213,0.1717
001,2011-12-14,medium,4.1574,0.1732
001,2011-12-14,high,4.1934,0.1747
001,2011-12-15,low,2.9648,0.1235
001,2011-12-15,medium,2.9906,0.1246
001,2011-12-15,high,3.0164,0.1257
001,2011-12-16,low,3.6329,0.1514
001,2011-12-16,medium,3.6643,0.1527
001,2011-12-16,high,3.6958,0.154
001,2011-12-17,low,2.9224,0.1218
001,2011-12-17,medium,2.9479,0.1228
001,2011-12-17,high,2.9734,0.1239
001,2011-12-18,low,3.8346,0.1598
001,2011-12-18,medium,3.8679,0.1612
001,2011-12-18,high,3.9012,0.1625
001,2011-12-19,low,2.2836,0.0951
001,2011-12-19,medium,2.3036,0.096
001,2011-12-19,high,2.3236,0.0968
001,2011-12-20,low,3.0221,0.1259
001,2011-12-20,medium,3.048,0.127
001,2011-12-20,high,3.0739,0.1281
001,2011-12-21,low,2.5195,0.105
001,2011-12-21,medium,2.5416,0.1059
001,2011-12-21,high,2.5637,0.1068
001,2011-12-22,low,2.8078,0.117
001,2011-12-22,medium,2.8323,0.118
001,2011-12-22,high,2.8568,0.119
001,2011-12-23,low,3.4868,0.1453
001,2011-12-23,medium,3.517,0.1465
001,2011-12-23,high,3.5473,0.1478
001,2011-12-24,low,3.975,0.1656
001,2011-12-24,medium,4.0099,0.1671
001,2011-12-24,high,4.0449,0.1685
001,2011-12-25,low,2.9213,0.1217
001,2011-12-25,medium,2.947,0.1228
001,2011-12-25,high,2.9727,0.1239
001,2011-12-26,low,3.1486,0.1312
001,2011-12-26,medium,3.1763,0.1323
001,2011-12-26,high,3.2039,0.1335
001,2011-12-27,low,3.7924,0.158
001,2011-12-27,medium,3.825,0.1594
001,2011-12-27,high,3.8577,0.1607
001,2011-12-28,low,3.2066,0.1336
001,2011-12-28,medium,3.2343,0.1348
001,2011-12-28,high,3.2621,0.1359
001,2011-12-29,low,3.3758,0.1407
001,2011-12-29,medium,3.405,0.1419
001,2011-12-29,high,3.4342,0.1431
001,2011-12-30,low,2.471,0.103
001,2011-12-30,medium,2.4925,0.1039
001,2011-12-30,high,2.514,0.1047
001,2011-12-31,low,3.4931,0.1455
001,2011-12-31,medium,3.5238,0.1468
001,2011-12-31,high,3.5545,0.1481
001,2012-01-01,low,2.827,0.1178
001,2012-01-01,medium,2.8516,0.1188
001,2012-01-01,high,2.8762,0.1198
001,2012-01-02,low,3.2218,0.1342
001,2012-01-02,medium,3.2499,0.1354
001,2012-01-02,high,3.278,0.1366
001,2012-01-03,low,3.3267,0.1386
001,2012-01-03,medium,3.3554,0.1398
001,2012-01-03,high,3.3841,0.141
001,2012-01-04,low,2.8346,0.1181
001,2012-01-04,medium,2.8593,0.1191
001,2012-01-04,high,2.8839,0.1202
001,2012-01-05,low,3.7438,0.156
001,2012-01-05,medium,3.7762,0.1573
001,2012-01-05,high,3.8085,0.1587
001,2012-01-06,low,3.514,0.1464
001,2012-01-06,medium,3.5443,0.1477
001,2012-01-06,high,3.5746,0.1489
001,2012-01-07,low,3.4425,0.1434
001,2012-01-07,medium,3.4722,0.1447
001,2012-01-07,high,3.5019,0.1459
001,2012-01-08,low,3.5132,0.1464
001,2012-01-08,medium,3.5435,0.1476
001,2012-01-08,high,3.5739,0.1489
001,2012-01-09,low,2.93,0.1221
001,2012-01-09,medium,2.9558,0.1232
001,2012-01-09,high,2.9816,0.1242
001,2012-01-10,low,2.6962,0.1123
001,2012-01-10,medium,2.7194,0.1133
001,2012-01-10,high,2.7425,0.1143
001,2012-01-11,low,3.8347,0.1598
001,2012-01-11,medium,3.8689,0.1612
001,2012-01-11,high,3.9031,0.1626
001,2012-01-12,low,3.6003,0.15
001,2012-01-12,medium,3.6319,0.1513
001,2012-01-12,high,3.6636,0.1526
001,2012-01-13,low,4.1867,0.1744
001,2012-01-13,medium,4.2232,0.176
001,2012-01-13,high,4.2597,0.1775
001,2012-01-14,low,3.3406,0.1392
001,2012-01-14,medium,3.3696,0.1404
001,2012-01-14,high,3.3985,0.1416
001,2012-01-15,low,3.0516,0.1271
001,2012-01-15,medium,3.0783,0.1283
001,2012-01-15,high,3.105,0.1294
001,2012-01-16,low,3.2304,0.1346
001,2012-01-16,medium,3.2585,0.1358
001,2012-01-16,high,3.2866,0.1369
001,2012-01-17,low,3.1844,0.1327
001,2012-01-17,medium,3.2121,0.1338
001,2012-01-17,high,3.2399,0.135
001,2012-01-18,low,3.3174,0.1382
001,2012-01-18,medium,3.3469,0.1395
001,2012-01-18,high,3.3764,0.1407
001,2012-01-19,low,2.9053,0.1211
001,2012-01-19,medium,2.9307,0.1221
001,2012-01-19,high,2.9562,0.1232
001,2012-01-20,low,2.8363,0.1182
001,2012-01-20,medium,2.8614,0.1192
001,2012-01-20,high,2.8864,0.1203
001,2012-01-21,low,3.4171,0.1424
001,2012-01-21,medium,3.4466,0.1436
001,2012-01-21,high,3.4762,0.1448
001,2012-01-22,low,3.6143,0.1506
001,2012-01-22,medium,3.6458,0.1519
001,2012-01-22,high,3.6774,0.1532
001,2012-01-23,low,3.3065,0.1378
001,2012-01-23,medium,3.3358,0.139
001,2012-01-23,high,3.3652,0.1402
001,2012-01-24,low,3.9093,0.1629
001,2012-01-24,medium,3.9433,0.1643
001,2012-01-24,high,3.9773,0.1657
001,2012-01-25,low,3.4831,0.1451
001,2012-01-25,medium,3.5138,0.1464
001,2012-01-25,high,3.5445,0.1477
001,2012-01-26,low,3.3071,0.1378
001,2012-01-26,medium,3.3363,0.139
001,2012-01-26,high,3.3654,0.1402
001,2012-01-27,low,3.6246,0.151
001,2012-01-27,medium,3.656,0.1523
001,2012-01-27,high,3.6875,0.1536
001,2012-01-28,low,3.6253,0.1511
001,2012-01-28,medium,3.6571,0.1524
001,2012-01-28,high,3.6888,0.1537
001,2012-01-29,low,4.085,0.1702
001,2012-01-29,medium,4.1213,0.1717
001,2012-01-29,high,4.1576,0.1732
001,2012-01-30,low,3.0314,0.1263
001,2012-01-30,medium,3.058,0.1274
001,2012-01-30,high,3.0847,0.1285
001,2012-01-31,low,3.9252,0.1635
001,2012-01-31,medium,3.9589,0.165
001,2012-01-31,high,3.9927,0.1664
001,2012-02-01,low,3.0244,0.126
001,2012-02-01,medium,3.0504,0.1271
001,2012-02-01,high,3.0765,0.1282
001,2012-02-02,low,2.7892,0.1162
001,2012-02-02,medium,2.8137,0.1172
001,2012-02-02,high,2.8381,0.1183
001,2012-02-03,low,3.0394,0.1266
001,2012-02-03,medium,3.0658,0.1277
001,2012-02-03,high,3.0922,0.1288
001,2012-02-04,low,3.7834,0.1576
001,2012-02-04,medium,3.8165,0.159
001,2012-02-04,high,3.8497,0.1604
001,2012-02-05,low,3.8464,0.1603
001,2012-02-05,medium,3.88,0.1617
001,2012-02-05,high,3.9136,0.1631
001,2012-02-06,low,4.0624,0.1693
001,2012-02-06,medium,4.0977,0.1707
001,2012-02-06,high,4.1329,0.1722
001,2012-02-07,low,2.9794,0.1241
001,2012-02-07,medium,3.0056,0.1252
001,2012-02-07,high,3.0318,0.1263
001,2012-02-08,low,3.3469,0.1395
001,2012-02-08,medium,3.3763,0.1407
001,2012-02-08,high,3.4057,0.1419
001,2012-02-09,low,3.3026,0.1376
001,2012-02-09,medium,3.3317,0.1388
001,2012-02-09,high,3.3608,0.14
001,2012-02-10,low,3.344,0.1393
001,2012-02-10,medium,3.3735,0.1406
001,2012-02-10,high,3.4029,0.1418
001,2012-02-11,low,3.4404,0.1433
001,2012-02-11,medium,3.4707,0.1446
001,2012-02-11,high,3.5011,0.1459
001,2012-02-12,low,3.4347,0.1431
001,2012-02-12,medium,3.4649,0.1444
001,2012-02-12,high,3.4951,0.1456
001,2012-02-13,low,3.9759,0.1657
001,2012-02-13,medium,4.0108,0.1671
001,2012-02-13,high,4.0457,0.1686
001,2012-02-14,low,3.7251,0.1552
001,2012-02-14,medium,3.7574,0.1566
001,2012-02-14,high,3.7896,0.1579
001,2012-02-15,low,3.6622,0.1526
001,2012-02-15,medium,3.6944,0.1539
001,2012-02-15,high,3.7267,0.1553
001,2012-02-16,low,3.671,0.153
001,2012-02-16,medium,3.7032,0.1543
001,2012-02-16,high,3.7354,0.1556
001,2012-02-17,low,3.9619,0.1651
001,2012-02-17,medium,3.9968,0.1665
001,2012-02-17,high,4.0318,0.168
001,2012-02-18,low,4.0586,0.1691
001,2012-02-18,medium,4.0938,0.1706
001,2012-02-18,high,4.129,0.172
001,2012-02-19,low,4.2278,0.1762
001,2012-02-19,medium,4.2644,0.1777
001,2012-02-19,high,4.3011,0.1792
001,2012-02-20,low,3.9534,0.1647
001,2012-02-20,medium,3.9884,0.1662
001,2012-02-20,high,4.0234,0.1676
001,2012-02-21,low,4.1792,0.1741
001,2012-02-21,medium,4.2159,0.1757
001,2012-02-21,high,4.2526,0.1772
001,2012-02-22,low,4.4538,0.1856
001,2012-02-22,medium,4.4933,0.1872
001,2012-02-22,high,4.5328,0.1889
001,2012-02-23,low,3.9579,0.1649
001,2012-02-23,medium,3.9927,0.1664
001,2012-02-23,high,4.0274,0.1678
001,2012-02-24,low,3.6424,0.1518
001,2012-02-24,medium,3.6743,0.1531
001,2012-02-24,high,3.7062,0.1544
001,2012-02-25,low,3.4528,0.1439
001,2012-02-25,medium,3.4835,0.1451
001,2012-02-25,high,3.5141,0.1464
001,2012-02-26,low,3.6823,0.1534
001,2012-02-26,medium,3.7146,0.1548
001,2012-02-26,high,3.7469,0.1561
001,2012-02-27,low,4.0088,0.167
001,2012-02-27,medium,4.0441,0.1685
001,2012-02-27,high,4.0795,0.17
001,2012-02-28,low,4.5604,0.19
001,2012-02-28,medium,4.6005,0.1917
001,2012-02-28,high,4.6407,0.1934
001,2012-02-29,low,3.8988,0.1625
001,2012-02-29,medium,3.9332,0.1639
001,2012-02-29,high,3.9675,0.1653
001,2012-03-01,low,4.6294,0.1929
001,2012-03-01,medium,4.67,0.1946
001,2012-03-01,high,4.7107,0.1963
001,2012-03-02,low,4.0961,0.1707
001,2012-03-02,medium,4.1322,0.1722
001,2012-03-02,high,4.1683,0.1737
001,2012-03-03,low,3.7989,0.1583
001,2012-03-03,medium,3.8321,0.1597
001,2012-03-03,high,3.8654,0.1611
001,2012-03-04,low,3.8139,0.1589
001,2012-03-04,medium,3.8481,0.1603
001,2012-03-04,high,3.8822,0.1618
001,2012-03-05,low,4.0303,0.1679
001,2012-03-05,medium,4.0658,0.1694
001,2012-03-05,high,4.1013,0.1709
001,2012-03-06,low,4.1645,0.1735
001,2012-03-06,medium,4.2012,0.175
001,2012-03-06,high,4.2379,0.1766
001,2012-03-07,low,4.0726,0.1697
001,2012-03-07,medium,4.1085,0.1712
001,2012-03-07,high,4.1443,0.1727
001,2012-03-08,low,4.1072,0.1711
001,2012-03-08,medium,4.1442,0.1727
001,2012-03-08,high,4.1812,0.1742
001,2012-03-09,low,4.6148,0.1923
001,2012-03-09,medium,4.6557,0.194
001,2012-03-09,high,4.6967,0.1957
001,2012-03-10,low,4.4602,0.1858
001,2012-03-10,medium,4.5001,0.1875
001,2012-03-10,high,4.5401,0.1892
001,2012-03-11,low,4.2623,0.1776
001,2012-03-11,medium,4.2994,0.1791
001,2012-03-11,high,4.3366,0.1807
001,2012-03-12,low,3.6876,0.1536
001,2012-03-12,medium,3.7204,0.155
001,2012-03-12,high,3.7532,0.1564
001,2012-03-13,low,4.318,0.1799
001,2012-03-13,medium,4.3565,0.1815
001,2012-03-13,high,4.3949,0.1831
001,2012-03-14,low,4.3659,0.1819
001,2012-03-14,medium,4.4045,0.1835
001,2012-03-14,high,4.4431,0.1851
001,2012-03-15,low,4.522,0.1884
001,2012-03-15,medium,4.5625,0.1901
001,2012-03-15,high,4.603,0.1918
001,2012-03-16,low,4.3522,0.1813
001,2012-03-16,medium,4.3906,0.1829
001,2012-03-16,high,4.429,0.1845
001,2012-03-17,low,3.9689,0.1654
001,2012-03-17,medium,4.0046,0.1669
001,2012-03-17,high,4.0403,0.1683
001,2012-03-18,low,4.2751,0.1781
001,2012-03-18,medium,4.3137,0.1797
001,2012-03-18,high,4.3523,0.1813
001,2012-03-19,low,4.4441,0.1852
001,2012-03-19,medium,4.4836,0.1868
001,2012-03-19,high,4.5232,0.1885
001,2012-03-20,low,4.0813,0.1701
001,2012-03-20,medium,4.1176,0.1716
001,2012-03-20,high,4.154,0.1731
001,2012-03-21,low,4.2522,0.1772
001,2012-03-21,medium,4.2903,0.1788
001,2012-03-21,high,4.3284,0.1804
001,2012-03-22,low,4.0924,0.1705
001,2012-03-22,medium,4.1296,0.1721
001,2012-03-22,high,4.1667,0.1736
001,2012-03-23,low,4.9103,0.2046
001,2012-03-23,medium,4.9538,0.2064
001,2012-03-23,high,4.9972,0.2082
001,2012-03-24,low,4.228,0.1762
001,2012-03-24,medium,4.2657,0.1777
001,2012-03-24,high,4.3034,0.1793
001,2012-03-25,low,4.3609,0.1817
001,2012-03-25,medium,4.3998,0.1833
001,2012-03-25,high,4.4386,0.1849
001,2012-03-26,low,4.608,0.192
001,2012-03-26,medium,4.6487,0.1937
001,2012-03-26,high,4.6894,0.1954
001,2012-03-27,low,4.4548,0.1856
001,2012-03-27,medium,4.4943,0.1873
001,2012-03-27,high,4.5338,0.1889
001,2012-03-28,low,4.5784,0.1908
001,2012-03-28,medium,4.6192,0.1925
001,2012-03-28,high,4.6599,0.1942
001,2012-03-29,low,4.5555,0.1898
001,2012-03-29,medium,4.5958,0.1915
001,2012-03-29,high,4.6362,0.1932
001,2012-03-30,low,4.5984,0.1916
001,2012-03-30,medium,4.6397,0.1933
001,2012-03-30,high,4.681,0.195
001,2012-03-31,low,4.7351,0.1973
001,2012-03-31,medium,4.7778,0.1991
001,2012-03-31,high,4.8205,0.2009
001,2012-04-01,low,4.6035,0.1918
001,2012-04-01,medium,4.6454,0.1936
001,2012-04-01,high,4.6874,0.1953
001,2012-04-02,low,4.7947,0.1998
001,2012-04-02,medium,4.8377,0.2016
001,2012-04-02,high,4.8807,0.2034
001,2012-04-03,low,4.6018,0.1917
001,2012-04-03,medium,4.6434,0.1935
001,2012-04-03,high,4.685,0.1952
001,2012-04-04,low,4.6564,0.194
001,2012-04-04,medium,4.6983,0.1958
001,2012-04-04,high,4.7402,0.1975
001,2012-04-05,low,4.5684,0.1903
001,2012-04-05,medium,4.6095,0.1921
001,2012-04-05,high,4.6505,0.1938
001,2012-04-06,low,4.5386,0.1891
001,2012-04-06,medium,4.5798,0.1908
001,2012-04-06,high,4.6211,0.1925
001,2012-04-07,low,4.6294,0.1929
001,2012-04-07,medium,4.6706,0.1946
001,2012-04-07,high,4.7119,0.1963
001,2012-04-08,low,4.8157,0.2007
001,2012-04-08,medium,4.8592,0.2025
001,2012-04-08,high,4.9027,0.2043
001,2012-04-09,low,4.8884,0.2037
001,2012-04-09,medium,4.9328,0.2055
001,2012-04-09,high,4.9771,0.2074
001,2012-04-10,low,4.8533,0.2022
001,2012-04-10,medium,4.8972,0.204
001,2012-04-10,high,4.9411,0.2059
001,2012-04-11,low,4.9206,0.205
001,2012-04-11,medium,4.9649,0.2069
001,2012-04-11,high,5.0092,0.2087
001,2012-04-12,low,4.7058,0.1961
001,2012-04-12,medium,4.7492,0.1979
001,2012-04-12,high,4.7926,0.1997
001,2012-04-13,low,4.7325,0.1972
001,2012-04-13,medium,4.7752,0.199
001,2012-04-13,high,4.8178,0.2007
001,2012-04-14,low,5.0359,0.2098
001,2012-04-14,medium,5.0815,0.2117
001,2012-04-14,high,5.127,0.2136
001,2012-04-15,low,4.8922,0.2038
001,2012-04-15,medium,4.9362,0.2057
001,2012-04-15,high,4.9803,0.2075
001,2012-04-16,low,4.503,0.1876
001,2012-04-16,medium,4.5437,0.1893
001,2012-04-16,high,4.5845,0.191
001,2012-04-17,low,4.887,0.2036
001,2012-04-17,medium,4.9309,0.2055
001,2012-04-17,high,4.9747,0.2073
001,2012-04-18,low,4.7639,0.1985
001,2012-04-18,medium,4.8075,0.2003
001,2012-04-18,high,4.8511,0.2021
001,2012-04-19,low,4.8186,0.2008
001,2012-04-19,medium,4.8628,0.2026
001,2012-04-19,high,4.9071,0.2045
001,2012-04-20,low,4.6713,0.1946
001,2012-04-20,medium,4.7134,0.1964
001,2012-04-20,high,4.7556,0.1982
001,2012-04-21,low,5.0247,0.2094
001,2012-04-21,medium,5.07,0.2113
001,2012-04-21,high,5.1154,0.2131
001,2012-04-22,low,4.8352,0.2015
001,2012-04-22,medium,4.8794,0.2033
001,2012-04-22,high,4.9237,0.2052
001,2012-04-23,low,5.1724,0.2155
001,2012-04-23,medium,5.2192,0.2175
001,2012-04-23,high,5.266,0.2194
001,2012-04-24,low,4.6593,0.1941
001,2012-04-24,medium,4.702,0.1959
001,2012-04-24,high,4.7447,0.1977
001,2012-04-25,low,5.139,0.2141
001,2012-04-25,medium,5.1859,0.2161
001,2012-04-25,high,5.2328,0.218
001,2012-04-26,low,5.0246,0.2094
001,2012-04-26,medium,5.0696,0.2112
001,2012-04-26,high,5.1147,0.2131
001,2012-04-27,low,5.0015,0.2084
001,2012-04-27,medium,5.0478,0.2103
001,2012-04-27,high,5.094,0.2123
001,2012-04-28,low,4.8172,0.2007
001,2012-04-28,medium,4.8619,0.2026
001,2012-04-28,high,4.9065,0.2044
001,2012-04-29,low,5.1188,0.2133
001,2012-04-29,medium,5.1652,0.2152
001,2012-04-29,high,5.2117,0.2172
001,2012-04-30,low,4.883,0.2035
001,2012-04-30,medium,4.9275,0.2053
001,2012-04-30,high,4.972,0.2072
001,2012-05-01,low,5.1042,0.2127
001,2012-05-01,medium,5.1511,0.2146
001,2012-05-01,high,5.1979,0.2166
001,2012-05-02,low,4.9531,0.2064
001,2012-05-02,medium,4.9985,0.2083
001,2012-05-02,high,5.044,0.2102
001,2012-05-03,low,4.8294,0.2012
001,2012-05-03,medium,4.8741,0.2031
001,2012-05-03,high,4.9188,0.205
001,2012-05-04,low,5.0593,0.2108
001,2012-05-04,medium,5.1064,0.2128
001,2012-05-04,high,5.1534,0.2147
001,2012-05-05,low,5.1902,0.2163
001,2012-05-05,medium,5.2376,0.2182
001,2012-05-05,high,5.285,0.2202
001,2012-05-06,low,5.077,0.2115
001,2012-05-06,medium,5.1237,0.2135
001,2012-05-06,high,5.1704,0.2154
001,2012-05-07,low,5.2933,0.2206
001,2012-05-07,medium,5.3411,0.2225
001,2012-05-07,high,5.389,0.2245
001,2012-05-08,low,5.3824,0.2243
001,2012-05-08,medium,5.4313,0.2263
001,2012-05-08,high,5.4803,0.2283
001,2012-05-09,low,5.2536,0.2189
001,2012-05-09,medium,5.302,0.2209
001,2012-05-09,high,5.3504,0.2229
001,2012-05-10,low,4.9818,0.2076
001,2012-05-10,medium,5.0281,0.2095
001,2012-05-10,high,5.0744,0.2114
001,2012-05-11,low,4.9522,0.2063
001,2012-05-11,medium,4.9975,0.2082
001,2012-05-11,high,5.0428,0.2101
001,2012-05-12,low,5.0517,0.2105
001,2012-05-12,medium,5.0986,0.2124
001,2012-05-12,high,5.1456,0.2144
001,2012-05-13,low,5.0777,0.2116
001,2012-05-13,medium,5.1243,0.2135
001,2012-05-13,high,5.1709,0.2155
001,2012-05-14,low,5.2976,0.2207
001,2012-05-14,medium,5.3466,0.2228
001,2012-05-14,high,5.3957,0.2248
001,2012-05-15,low,5.0596,0.2108
001,2012-05-15,medium,5.1071,0.2128
001,2012-05-15,high,5.1547,0.2148
001,2012-05-16,low,5.1052,0.2127
001,2012-05-16,medium,5.1523,0.2147
001,2012-05-16,high,5.1993,0.2166
001,2012-05-17,low,5.3278,0.222
001,2012-05-17,medium,5.377,0.224
001,2012-05-17,high,5.4262,0.2261
001,2012-05-18,low,5.2108,0.2171
001,2012-05-18,medium,5.2594,0.2191
001,2012-05-18,high,5.3079,0.2212
001,2012-05-19,low,5.1423,0.2143
001,2012-05-19,medium,5.1903,0.2163
001,2012-05-19,high,5.2383,0.2183
001,2012-05-20,low,5.3206,0.2217
001,2012-05-20,medium,5.371,0.2238
001,2012-05-20,high,5.4213,0.2259
001,2012-05-21,low,5.2287,0.2179
001,2012-05-21,medium,5.2776,0.2199
001,2012-05-21,high,5.3266,0.2219
001,2012-05-22,low,5.138,0.2141
001,2012-05-22,medium,5.1854,0.2161
001,2012-05-22,high,5.2328,0.218
001,2012-05-23,low,5.1351,0.214
001,2012-05-23,medium,5.1826,0.2159
001,2012-05-23,high,5.23,0.2179
001,2012-05-24,low,5.1504,0.2146
001,2012-05-24,medium,5.1986,0.2166
001,2012-05-24,high,5.2467,0.2186
001,2012-05-25,low,5.3376,0.2224
001,2012-05-25,medium,5.3874,0.2245
001,2012-05-25,high,5.4372,0.2266
001,2012-05-26,low,5.4076,0.2253
001,2012-05-26,medium,5.458,0.2274
001,2012-05-26,high,5.5084,0.2295
001,2012-05-27,low,5.2314,0.218
