day,community_energy_demand_kwh,water_energy_demand_kwh,total_demand_kwh,total_solar_kwh,total_wind_kwh,total_renewable_kwh,renewable_consumed_kwh,renewable_surplus_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh,generator_kwh,generator_excess_kwh,curtailed_kwh,deficit_kwh,battery_soc_kwh,battery_soc_fraction,battery_renewable_fraction,generator_fuel_liters,generator_runtime_hours,grid_import_cost,grid_export_revenue,generator_fuel_cost,total_energy_cost,self_sufficiency_ratio,self_consumption_ratio,renewable_fraction,policy_strategy,policy_grid_mode,policy_deficit,grid_import_cap_used_kwh,grid_export_cap_used_kwh,grid_monthly_import_cap_kwh,grid_monthly_export_cap_kwh
2023-12-28,582.41,22.723,605.133,448.414,243.36,691.774,605.133,86.641,86.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.407,0.689,0.941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-29,571.505,22.226,593.731,490.375,76.24,566.615,566.615,0.0,0.0,27.116,0.0,0.0,0.0,0.0,0.0,0.0,660.864,0.661,0.941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.997,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-30,571.935,25.669,597.604,546.278,29.56,575.838,575.838,0.0,0.0,21.766,0.0,0.0,0.0,0.0,0.0,0.0,637.953,0.638,0.941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.998,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2023-12-31,572.155,25.716,597.871,543.911,74.2,618.111,597.871,20.24,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.18,0.657,0.943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,5000.0,0.0,5000,inf
2024-01-01,571.555,25.63,597.185,558.753,75.52,634.273,597.185,37.088,37.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.414,0.692,0.946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,0.0,0.0,5000,inf
2024-01-02,571.445,24.849,596.294,540.95,354.52,895.47,596.294,299.176,113.249,0.0,0.0,185.927,0.0,0.0,0.0,0.0,800.0,0.8,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.792,1.0,minimize_generator,full_grid,False,0.0,185.927,5000,inf
2024-01-03,571.825,24.74,596.565,558.92,61.32,620.24,596.565,23.675,0.0,0.0,0.0,23.675,0.0,0.0,0.0,0.0,800.0,0.8,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.962,1.0,minimize_generator,full_grid,False,0.0,209.602,5000,inf
2024-01-04,572.255,24.141,596.396,560.676,98.88,659.556,596.396,63.16,0.0,0.0,0.0,63.16,0.0,0.0,0.0,0.0,800.0,0.8,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.904,1.0,minimize_generator,full_grid,False,0.0,272.762,5000,inf
2024-01-05,571.715,21.805,593.52,572.473,230.08,802.553,593.52,209.033,0.0,0.0,0.0,209.033,0.0,0.0,0.0,0.0,800.0,0.8,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74,1.0,minimize_generator,full_grid,False,0.0,481.794,5000,inf
2024-01-06,571.775,22.647,594.422,568.85,22.2,591.05,591.05,0.0,0.0,3.372,0.0,0.0,0.0,0.0,0.0,0.0,796.45,0.796,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,0.0,481.794,5000,inf
2024-01-07,569.775,25.17,594.945,556.788,10.2,566.988,566.988,0.0,0.0,27.957,0.0,0.0,0.0,0.0,0.0,0.0,767.022,0.767,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.998,minimize_generator,full_grid,False,0.0,481.794,5000,inf
2024-01-08,571.345,27.11,598.455,557.398,9.16,566.558,566.558,0.0,0.0,31.897,0.0,0.0,0.0,0.0,0.0,0.0,733.446,0.733,0.953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.997,minimize_generator,full_grid,False,0.0,481.794,5000,inf
2024-01-09,571.775,26.681,598.456,462.301,199.68,661.981,598.456,63.525,63.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.795,0.794,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,0.0,481.794,5000,inf
2024-01-10,572.045,18.87,590.915,590.568,418.0,1008.568,590.915,417.653,6.532,0.0,0.0,411.121,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.592,1.0,minimize_generator,full_grid,False,0.0,892.916,5000,inf
2024-01-11,570.475,9.31,579.785,591.129,370.76,961.889,579.785,382.104,0.0,0.0,0.0,382.104,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.603,1.0,minimize_generator,full_grid,False,0.0,1275.02,5000,inf
2024-01-12,570.535,8.717,579.252,593.594,252.8,846.394,579.252,267.142,0.0,0.0,0.0,267.142,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.684,1.0,minimize_generator,full_grid,False,0.0,1542.163,5000,inf
2024-01-13,570.585,5.632,576.217,585.536,124.12,709.656,576.217,133.439,0.0,0.0,0.0,133.439,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.812,1.0,minimize_generator,full_grid,False,0.0,1675.602,5000,inf
2024-01-14,571.825,5.934,577.759,595.69,289.04,884.73,577.759,306.971,0.0,0.0,0.0,306.971,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.653,1.0,minimize_generator,full_grid,False,0.0,1982.573,5000,inf
2024-01-15,572.365,9.008,581.373,611.699,178.96,790.659,581.373,209.286,0.0,0.0,0.0,209.286,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.735,1.0,minimize_generator,full_grid,False,0.0,2191.86,5000,inf
2024-01-16,570.805,8.673,579.478,617.221,194.92,812.141,579.478,232.663,0.0,0.0,0.0,232.663,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.714,1.0,minimize_generator,full_grid,False,0.0,2424.522,5000,inf
2024-01-17,572.205,10.389,582.594,588.217,277.08,865.297,582.594,282.703,0.0,0.0,0.0,282.703,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.673,1.0,minimize_generator,full_grid,False,0.0,2707.225,5000,inf
2024-01-18,571.345,9.553,580.898,608.046,74.84,682.886,580.898,101.988,0.0,0.0,0.0,101.988,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.851,1.0,minimize_generator,full_grid,False,0.0,2809.213,5000,inf
2024-01-19,571.125,8.963,580.088,608.779,64.4,673.179,580.088,93.091,0.0,0.0,0.0,93.091,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.862,1.0,minimize_generator,full_grid,False,0.0,2902.304,5000,inf
2024-01-20,571.015,10.675,581.69,623.205,98.88,722.085,581.69,140.395,0.0,0.0,0.0,140.395,0.0,0.0,0.0,0.0,800.0,0.8,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.806,1.0,minimize_generator,full_grid,False,0.0,3042.699,5000,inf
2024-01-21,572.045,6.779,578.824,509.147,0.96,510.107,510.107,0.0,0.0,68.717,0.0,0.0,0.0,0.0,0.0,0.0,727.666,0.728,0.957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.995,minimize_generator,full_grid,False,0.0,3042.699,5000,inf
2024-01-22,571.615,10.427,582.042,613.731,83.96,697.691,582.042,115.649,76.141,0.0,0.0,39.508,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.943,1.0,minimize_generator,full_grid,False,0.0,3082.207,5000,inf
2024-01-23,584.835,9.262,594.097,443.408,424.24,867.648,594.097,273.551,0.0,0.0,0.0,273.551,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.685,1.0,minimize_generator,full_grid,False,0.0,3355.758,5000,inf
2024-01-24,570.365,9.31,579.675,572.029,328.24,900.269,579.675,320.594,0.0,0.0,0.0,320.594,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.644,1.0,minimize_generator,full_grid,False,0.0,3676.351,5000,inf
2024-01-25,571.885,10.254,582.139,624.7,375.52,1000.22,582.139,418.081,0.0,0.0,0.0,418.081,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.582,1.0,minimize_generator,full_grid,False,0.0,4094.432,5000,inf
2024-01-26,570.745,9.807,580.552,633.943,420.8,1054.743,580.552,474.191,0.0,0.0,0.0,474.191,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,1.0,minimize_generator,full_grid,False,0.0,4568.623,5000,inf
2024-01-27,570.425,9.434,579.859,619.59,397.04,1016.63,579.859,436.771,0.0,0.0,0.0,436.771,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,1.0,minimize_generator,full_grid,False,0.0,5005.394,5000,inf
2024-01-28,571.345,8.44,579.785,625.75,208.2,833.95,579.785,254.165,0.0,0.0,0.0,254.165,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.695,1.0,minimize_generator,full_grid,False,0.0,5259.558,5000,inf
2024-01-29,571.555,9.262,580.817,654.939,321.28,976.219,580.817,395.402,0.0,0.0,0.0,395.402,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.595,1.0,minimize_generator,full_grid,False,0.0,5654.96,5000,inf
2024-01-30,587.83,9.481,597.311,668.205,422.16,1090.365,597.311,493.054,0.0,0.0,0.0,493.054,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.548,1.0,minimize_generator,full_grid,False,0.0,6148.014,5000,inf
2024-01-31,571.235,8.64,579.875,625.053,302.64,927.693,579.875,347.818,0.0,0.0,0.0,347.818,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,1.0,minimize_generator,full_grid,False,0.0,6495.831,5000,inf
2024-02-01,570.265,8.434,578.699,640.122,347.04,987.162,578.699,408.463,0.0,0.0,0.0,408.463,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.586,1.0,minimize_generator,full_grid,False,0.0,408.463,5000,inf
2024-02-02,571.775,8.806,580.581,556.137,297.2,853.337,580.581,272.756,0.0,0.0,0.0,272.756,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,1.0,minimize_generator,full_grid,False,0.0,681.219,5000,inf
2024-02-03,569.775,9.073,578.848,673.481,124.96,798.441,578.848,219.593,0.0,0.0,0.0,219.593,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.725,1.0,minimize_generator,full_grid,False,0.0,900.812,5000,inf
2024-02-04,571.445,10.339,581.784,696.835,279.84,976.675,581.784,394.891,0.0,0.0,0.0,394.891,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.596,1.0,minimize_generator,full_grid,False,0.0,1295.703,5000,inf
2024-02-05,571.615,10.994,582.609,717.688,330.0,1047.688,582.609,465.079,0.0,0.0,0.0,465.079,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556,1.0,minimize_generator,full_grid,False,0.0,1760.781,5000,inf
2024-02-06,580.545,11.01,591.555,717.552,216.76,934.312,591.555,342.757,0.0,0.0,0.0,342.757,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633,1.0,minimize_generator,full_grid,False,0.0,2103.539,5000,inf
2024-02-07,581.29,10.731,592.021,728.015,62.56,790.575,592.021,198.554,0.0,0.0,0.0,198.554,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.749,1.0,minimize_generator,full_grid,False,0.0,2302.093,5000,inf
2024-02-08,571.125,10.599,581.724,724.52,48.72,773.24,581.724,191.516,0.0,0.0,0.0,191.516,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.752,1.0,minimize_generator,full_grid,False,0.0,2493.609,5000,inf
2024-02-09,571.555,12.78,584.335,725.947,322.16,1048.107,584.335,463.772,0.0,0.0,0.0,463.772,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.558,1.0,minimize_generator,full_grid,False,0.0,2957.381,5000,inf
2024-02-10,570.905,13.965,584.87,735.312,341.12,1076.432,584.87,491.562,0.0,0.0,0.0,491.562,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.543,1.0,minimize_generator,full_grid,False,0.0,3448.943,5000,inf
2024-02-11,570.585,9.851,580.436,754.057,8.96,763.017,580.436,182.581,0.0,0.0,0.0,182.581,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.761,1.0,minimize_generator,full_grid,False,0.0,3631.523,5000,inf
2024-02-12,572.155,10.815,582.97,643.384,172.44,815.824,582.97,232.854,0.0,0.0,0.0,232.854,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.715,1.0,minimize_generator,full_grid,False,0.0,3864.377,5000,inf
2024-02-13,570.535,11.919,582.454,688.178,123.28,811.458,582.454,229.004,0.0,0.0,0.0,229.004,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.718,1.0,minimize_generator,full_grid,False,0.0,4093.381,5000,inf
2024-02-14,571.505,10.738,582.243,621.626,216.76,838.386,582.243,256.143,0.0,0.0,0.0,256.143,0.0,0.0,0.0,0.0,800.0,0.8,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.694,1.0,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-15,570.905,393.726,964.631,512.367,180.8,693.167,693.167,0.0,0.0,271.464,0.0,0.0,0.0,0.0,0.0,0.0,514.249,0.514,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.989,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-16,581.105,415.657,996.762,672.933,244.28,917.213,917.213,0.0,0.0,79.549,0.0,0.0,0.0,0.0,0.0,0.0,430.513,0.431,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.997,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-17,585.965,446.261,1032.226,745.134,249.0,994.134,994.134,0.0,0.0,38.092,0.0,0.0,0.0,0.0,0.0,0.0,390.416,0.39,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.999,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-18,570.695,443.776,1014.471,771.787,162.28,934.067,934.067,0.0,0.0,80.404,0.0,0.0,0.0,0.0,0.0,0.0,305.78,0.306,0.961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.997,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-19,570.155,481.507,1051.662,786.852,397.76,1184.612,1051.662,132.95,132.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.083,0.432,0.972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-20,572.095,439.594,1011.689,768.398,155.88,924.278,924.278,0.0,0.0,87.411,0.0,0.0,0.0,0.0,0.0,0.0,340.072,0.34,0.972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.998,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-21,572.315,481.184,1053.499,771.251,165.96,937.211,937.211,0.0,0.0,116.288,0.0,0.0,0.0,0.0,0.0,0.0,217.663,0.218,0.972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.997,minimize_generator,full_grid,False,0.0,4349.524,5000,inf
2024-02-22,580.93,503.471,1084.401,703.265,287.2,990.465,990.465,0.0,0.0,16.78,77.156,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,8.11,0.0,0.0,8.11,0.929,1.0,0.928,minimize_generator,full_grid,False,77.156,4349.524,5000,inf
2024-02-23,571.935,348.211,920.146,361.766,200.6,562.366,562.366,0.0,0.0,0.0,357.78,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,38.097,0.0,0.0,38.097,0.611,1.0,0.611,minimize_generator,full_grid,False,434.936,4349.524,5000,inf
2024-02-24,572.255,512.971,1085.226,728.331,325.64,1053.971,1053.971,0.0,0.0,0.0,31.255,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,3.281,0.0,0.0,3.281,0.971,1.0,0.971,minimize_generator,full_grid,False,466.19,4349.524,5000,inf
2024-02-25,582.025,486.884,1068.909,813.367,53.12,866.487,866.487,0.0,0.0,0.0,202.422,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,21.306,0.0,0.0,21.306,0.811,1.0,0.811,minimize_generator,full_grid,False,668.613,4349.524,5000,inf
2024-02-26,584.835,458.737,1043.572,812.06,11.96,824.02,824.02,0.0,0.0,0.0,219.552,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.972,0.0,0.0,23.165,0.0,0.0,23.165,0.79,1.0,0.79,minimize_generator,full_grid,False,888.165,4349.524,5000,inf
2024-02-27,570.535,517.535,1088.07,788.842,440.16,1229.002,1088.07,140.932,140.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.886,0.334,0.983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,888.165,4349.524,5000,inf
2024-02-28,572.315,506.491,1078.806,824.869,43.0,867.869,867.869,0.0,0.0,127.191,83.746,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,8.796,0.0,0.0,8.796,0.922,1.0,0.92,minimize_generator,full_grid,False,971.911,4349.524,5000,inf
2024-02-29,582.41,538.857,1121.267,840.126,77.6,917.726,917.726,0.0,0.0,0.0,203.541,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,21.343,0.0,0.0,21.343,0.818,1.0,0.818,minimize_generator,full_grid,False,1175.451,4349.524,5000,inf
2024-03-01,571.825,573.504,1145.329,821.132,200.6,1021.732,1021.732,0.0,0.0,0.0,123.597,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,12.791,0.0,0.0,12.791,0.892,1.0,0.892,minimize_generator,full_grid,False,123.597,0.0,5000,inf
2024-03-02,588.39,530.59,1118.98,730.958,154.04,884.998,884.998,0.0,0.0,0.0,233.982,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.983,0.0,0.0,24.313,0.0,0.0,24.313,0.791,1.0,0.791,minimize_generator,full_grid,False,357.578,0.0,5000,inf
2024-03-03,572.255,578.179,1150.434,858.458,442.72,1301.178,1150.434,150.744,150.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.207,0.343,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,357.578,0.0,5000,inf
2024-03-04,582.41,556.593,1139.003,863.733,223.4,1087.133,1087.133,0.0,0.0,51.87,0.0,0.0,0.0,0.0,0.0,0.0,288.607,0.289,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,357.578,0.0,5000,inf
2024-03-05,584.835,560.728,1145.563,871.051,127.52,998.571,998.571,0.0,0.0,84.177,62.815,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.99,0.0,0.0,6.512,0.0,0.0,6.512,0.945,1.0,0.944,minimize_generator,full_grid,False,420.393,0.0,5000,inf
2024-03-06,580.72,603.878,1184.598,873.401,318.64,1192.041,1184.598,7.443,7.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.071,0.207,0.991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,420.393,0.0,5000,inf
2024-03-07,571.235,544.793,1116.028,863.755,387.2,1250.955,1116.028,134.927,134.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.251,0.335,0.994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,420.393,0.0,5000,inf
2024-03-08,581.85,540.156,1122.006,869.166,181.76,1050.926,1050.926,0.0,0.0,71.08,0.0,0.0,0.0,0.0,0.0,0.0,260.43,0.26,0.994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,420.393,0.0,5000,inf
2024-03-09,587.62,443.335,1030.955,664.644,32.44,697.084,697.084,0.0,0.0,57.409,276.462,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.994,0.0,0.0,28.92,0.0,0.0,28.92,0.732,1.0,0.732,minimize_generator,full_grid,False,696.856,0.0,5000,inf
2024-03-10,582.795,594.85,1177.645,858.855,255.6,1114.455,1114.455,0.0,0.0,0.0,63.19,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.994,0.0,0.0,6.535,0.0,0.0,6.535,0.946,1.0,0.946,minimize_generator,full_grid,False,760.045,0.0,5000,inf
2024-03-11,581.105,598.812,1179.917,924.873,68.88,993.753,993.753,0.0,0.0,0.0,186.164,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.994,0.0,0.0,19.246,0.0,0.0,19.246,0.842,1.0,0.842,minimize_generator,full_grid,False,946.21,0.0,5000,inf
2024-03-12,588.005,630.943,1218.948,900.295,49.24,949.535,949.535,0.0,0.0,0.0,269.413,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.994,0.0,0.0,27.809,0.0,0.0,27.809,0.779,1.0,0.779,minimize_generator,full_grid,False,1215.623,0.0,5000,inf
2024-03-13,583.53,640.385,1223.915,883.84,63.16,947.0,947.0,0.0,0.0,0.0,276.915,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.994,0.0,0.0,28.559,0.0,0.0,28.559,0.774,1.0,0.774,minimize_generator,full_grid,False,1492.538,0.0,5000,inf
2024-03-14,583.155,592.684,1175.839,575.423,298.12,873.543,873.543,0.0,0.0,0.0,302.296,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.994,0.0,0.0,31.268,0.0,0.0,31.268,0.743,1.0,0.743,minimize_generator,full_grid,False,1794.835,0.0,5000,inf
2024-03-15,585.965,665.37,1251.335,920.74,394.8,1315.54,1251.335,64.205,64.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.995,0.261,0.996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,1794.835,0.0,5000,inf
2024-03-16,588.39,643.545,1231.935,858.248,113.28,971.528,971.528,0.0,0.0,57.945,202.462,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.996,0.0,0.0,20.883,0.0,0.0,20.883,0.836,1.0,0.835,minimize_generator,full_grid,False,1997.297,0.0,5000,inf
2024-03-17,661.54,545.853,1207.393,617.868,32.44,650.308,650.308,0.0,0.0,0.0,557.085,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.996,0.0,0.0,58.08,0.0,0.0,58.08,0.539,1.0,0.539,minimize_generator,full_grid,False,2554.382,0.0,5000,inf
2024-03-18,589.31,561.204,1150.514,603.541,472.44,1075.981,1075.981,0.0,0.0,0.0,74.533,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.996,0.0,0.0,7.729,0.0,0.0,7.729,0.935,1.0,0.935,minimize_generator,full_grid,False,2628.915,0.0,5000,inf
2024-03-19,657.61,631.615,1289.225,900.178,373.96,1274.138,1274.138,0.0,0.0,0.0,15.087,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.996,0.0,0.0,1.564,0.0,0.0,1.564,0.988,1.0,0.988,minimize_generator,full_grid,False,2644.003,0.0,5000,inf
2024-03-20,584.835,676.086,1260.921,963.113,61.92,1025.033,1025.033,0.0,0.0,0.0,235.888,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.996,0.0,0.0,24.279,0.0,0.0,24.279,0.813,1.0,0.813,minimize_generator,full_grid,False,2879.89,0.0,5000,inf
2024-03-21,583.155,731.904,1315.059,947.649,144.16,1091.809,1091.809,0.0,0.0,0.0,223.25,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.996,0.0,0.0,22.907,0.0,0.0,22.907,0.83,1.0,0.83,minimize_generator,full_grid,False,3103.14,0.0,5000,inf
2024-03-22,587.62,679.846,1267.466,1000.004,485.16,1485.164,1267.466,217.698,217.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.813,0.407,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,3103.14,0.0,5000,inf
2024-03-23,588.005,666.766,1254.771,975.289,196.84,1172.129,1172.129,0.0,0.0,82.642,0.0,0.0,0.0,0.0,0.0,0.0,319.822,0.32,0.998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,minimize_generator,full_grid,False,3103.14,0.0,5000,inf
2024-03-24,583.89,594.827,1178.717,614.895,449.64,1064.535,1064.535,0.0,0.0,113.831,0.351,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,0.036,0.0,0.0,0.036,1.0,1.0,0.999,minimize_generator,full_grid,False,3103.492,0.0,5000,inf
2024-03-25,587.62,667.562,1255.182,985.913,260.32,1246.233,1246.233,0.0,0.0,0.0,8.949,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,0.922,0.0,0.0,0.922,0.993,1.0,0.993,minimize_generator,full_grid,False,3112.441,0.0,5000,inf
2024-03-26,656.865,769.553,1426.418,967.167,83.24,1050.407,1050.407,0.0,0.0,0.0,376.011,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,38.683,0.0,0.0,38.683,0.736,1.0,0.736,minimize_generator,full_grid,False,3488.452,0.0,5000,inf
2024-03-27,656.865,772.035,1428.9,909.058,13.4,922.458,922.458,0.0,0.0,0.0,506.442,0.0,0.0,0.0,0.0,0.0,200.0,0.2,0.998,0.0,0.0,52.094,0.0,0.0,52.094,0.646,1.0,0.646,minimize_generator,full_grid,False,3994.894,0.0,5000,inf
