day,small_household_energy_kwh,medium_household_energy_kwh,large_household_energy_kwh,small_household_water_m3,medium_household_water_m3,large_household_water_m3,office_admin_energy_kwh,non_conditioned_warehouse_energy_kwh,climate_controlled_warehouse_energy_kwh,chilled_warehouse_energy_kwh,meeting_hall_energy_kwh,workshop_maintenance_energy_kwh,office_admin_water_m3,non_conditioned_warehouse_water_m3,climate_controlled_warehouse_water_m3,chilled_warehouse_water_m3,meeting_hall_water_m3,workshop_maintenance_water_m3,total_household_energy_kwh,total_building_energy_kwh,total_community_energy_kwh,total_household_water_m3,total_building_water_m3,total_water_m3
2013-06-22,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.45,23.44,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.85,900.85,17.655,12.765,30.42
2013-06-23,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.95,21.6,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.51,894.51,17.655,12.765,30.42
2013-06-24,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,33.475,21.01,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,181.445,892.445,17.655,12.765,30.42
2013-06-25,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.3,20.52,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.78,890.78,17.655,12.765,30.42
2013-06-26,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.525,23.06,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.545,899.545,17.655,12.765,30.42
2013-06-27,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.425,21.39,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.775,893.775,17.655,12.765,30.42
2013-06-28,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.625,20.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.835,889.835,17.655,12.765,30.42
2013-06-29,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.525,23.06,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.545,899.545,17.655,12.765,30.42
2013-06-30,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,44.075,25.33,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,196.365,907.365,17.655,12.765,30.42
2013-07-01,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.6,22.68,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.24,898.24,17.655,12.765,30.42
2013-07-02,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.85,23.6,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,190.41,901.41,17.655,12.765,30.42
2013-07-03,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.85,22.79,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.6,898.6,17.655,12.765,30.42
2013-07-04,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.45,22.63,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.04,898.04,17.655,12.765,30.42
2013-07-05,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.25,23.76,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,190.97,901.97,17.655,12.765,30.42
2013-07-06,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.075,22.47,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.505,897.505,17.655,12.765,30.42
2013-07-07,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.65,23.12,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.73,899.73,17.655,12.765,30.42
2013-07-08,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.775,23.17,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.905,899.905,17.655,12.765,30.42
2013-07-09,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.125,22.09,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.175,896.175,17.655,12.765,30.42
2013-07-10,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.65,23.93,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,191.54,902.54,17.655,12.765,30.42
2013-07-11,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.6,22.68,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.24,898.24,17.655,12.765,30.42
2013-07-12,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.0,22.04,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.0,896.0,17.655,12.765,30.42
2013-07-13,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.45,23.44,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.85,900.85,17.655,12.765,30.42
2013-07-14,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.6,21.87,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.43,895.43,17.655,12.765,30.42
2013-07-15,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.125,22.9,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.985,898.985,17.655,12.765,30.42
2013-07-16,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.0,22.85,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.81,898.81,17.655,12.765,30.42
2013-07-17,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.9,24.03,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,191.89,902.89,17.655,12.765,30.42
2013-07-18,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.325,23.39,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.675,900.675,17.655,12.765,30.42
2013-07-19,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.0,22.85,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.81,898.81,17.655,12.765,30.42
2013-07-20,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.25,23.76,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,190.97,901.97,17.655,12.765,30.42
2013-07-21,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,41.7,24.36,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,193.02,904.02,17.655,12.765,30.42
2013-07-22,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.45,23.44,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.85,900.85,17.655,12.765,30.42
2013-07-23,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.0,22.85,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.81,898.81,17.655,12.765,30.42
2013-07-24,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.425,21.39,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.775,893.775,17.655,12.765,30.42
2013-07-25,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.075,21.66,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.695,894.695,17.655,12.765,30.42
2013-07-26,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.075,22.47,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.505,897.505,17.655,12.765,30.42
2013-07-27,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.275,22.14,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.375,896.375,17.655,12.765,30.42
2013-07-28,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.325,22.58,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.865,897.865,17.655,12.765,30.42
2013-07-29,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.85,22.79,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.6,898.6,17.655,12.765,30.42
2013-07-30,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,39.05,23.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.29,900.29,17.655,12.765,30.42
2013-07-31,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.45,22.63,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.04,898.04,17.655,12.765,30.42
2013-08-01,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.925,23.22,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,189.105,900.105,17.655,12.765,30.42
2013-08-02,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.725,22.74,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.425,898.425,17.655,12.765,30.42
2013-08-03,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.3,20.52,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.78,890.78,17.655,12.765,30.42
2013-08-04,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.95,21.6,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.51,894.51,17.655,12.765,30.42
2013-08-05,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.925,22.41,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.295,897.295,17.655,12.765,30.42
2013-08-06,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.025,21.23,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.215,893.215,17.655,12.765,30.42
2013-08-07,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.775,23.17,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.905,899.905,17.655,12.765,30.42
2013-08-08,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,41.175,24.14,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,192.275,903.275,17.655,12.765,30.42
2013-08-09,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.25,23.76,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,190.97,901.97,17.655,12.765,30.42
2013-08-10,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.4,22.2,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.56,896.56,17.655,12.765,30.42
2013-08-11,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,40.775,23.98,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,191.715,902.715,17.655,12.765,30.42
2013-08-12,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.075,22.47,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.505,897.505,17.655,12.765,30.42
2013-08-13,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.75,21.93,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.64,895.64,17.655,12.765,30.42
2013-08-14,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.95,21.6,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.51,894.51,17.655,12.765,30.42
2013-08-15,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.6,21.87,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.43,895.43,17.655,12.765,30.42
2013-08-16,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.2,21.71,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,183.87,894.87,17.655,12.765,30.42
2013-08-17,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.675,22.31,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.945,896.945,17.655,12.765,30.42
2013-08-18,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.525,22.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.735,896.735,17.655,12.765,30.42
2013-08-19,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.0,22.04,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.0,896.0,17.655,12.765,30.42
2013-08-20,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.925,22.41,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,186.295,897.295,17.655,12.765,30.42
2013-08-21,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.775,23.17,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,188.905,899.905,17.655,12.765,30.42
2013-08-22,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,38.125,22.9,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.985,898.985,17.655,12.765,30.42
2013-08-23,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.5,20.2,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.66,889.66,17.655,12.765,30.42
2013-08-24,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.45,18.96,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.015,814.765,17.655,12.765,30.42
2013-08-25,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,37.6,22.68,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,187.24,898.24,17.655,12.765,30.42
2013-08-26,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,31.375,20.15,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,167.13,818.88,17.655,12.765,30.42
2013-08-27,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.275,21.33,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.565,893.565,17.655,12.765,30.42
2013-08-28,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.625,20.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.835,889.835,17.655,12.765,30.42
2013-08-29,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.775,19.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.88,816.63,17.655,12.765,30.42
2013-08-30,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.875,21.98,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.815,895.815,17.655,12.765,30.42
2013-08-31,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,36.275,22.14,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,185.375,896.375,17.655,12.765,30.42
2013-09-01,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.55,20.63,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,180.14,891.14,17.655,12.765,30.42
2013-09-02,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.0,18.36,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.965,812.715,17.655,12.765,30.42
2013-09-03,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.3,20.52,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.78,890.78,17.655,12.765,30.42
2013-09-04,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.55,21.44,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.95,893.95,17.655,12.765,30.42
2013-09-05,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.525,19.39,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.52,816.27,17.655,12.765,30.42
2013-09-06,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,33.75,21.12,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,181.83,892.83,17.655,12.765,30.42
2013-09-07,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.95,20.79,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,180.7,891.7,17.655,12.765,30.42
2013-09-08,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.425,21.39,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.775,893.775,17.655,12.765,30.42
2013-09-09,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.95,20.79,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,180.7,891.7,17.655,12.765,30.42
2013-09-10,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.9,19.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.055,816.805,17.655,12.765,30.42
2013-09-11,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.475,21.82,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.255,895.255,17.655,12.765,30.42
2013-09-12,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.625,20.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.835,889.835,17.655,12.765,30.42
2013-09-13,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.9,20.36,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.22,890.22,17.655,12.765,30.42
2013-09-14,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.25,19.28,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.135,815.885,17.655,12.765,30.42
2013-09-15,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.3,19.71,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.615,817.365,17.655,12.765,30.42
2013-09-16,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.975,19.17,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.75,815.5,17.655,12.765,30.42
2013-09-17,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.7,19.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.185,817.935,17.655,12.765,30.42
2013-09-18,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,35.475,21.82,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,184.255,895.255,17.655,12.765,30.42
2013-09-19,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.125,18.42,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.15,812.9,17.655,12.765,30.42
2013-09-20,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.2,18.04,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.845,811.595,17.655,12.765,30.42
2013-09-21,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.275,21.33,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.565,893.565,17.655,12.765,30.42
2013-09-22,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.525,19.39,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.52,816.27,17.655,12.765,30.42
2013-09-23,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.2,18.85,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.655,814.405,17.655,12.765,30.42
2013-09-24,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,32.425,20.58,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.965,890.965,17.655,12.765,30.42
2013-09-25,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.925,18.74,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.27,814.02,17.655,12.765,30.42
2013-09-26,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.15,21.28,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.39,893.39,17.655,12.765,30.42
2013-09-27,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.85,19.93,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.385,818.135,17.655,12.765,30.42
2013-09-28,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.525,18.58,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.71,813.46,17.655,12.765,30.42
2013-09-29,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,34.275,21.33,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,182.565,893.565,17.655,12.765,30.42
2013-09-30,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.725,18.26,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.59,812.34,17.655,12.765,30.42
2013-10-01,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,30.175,19.66,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,165.44,817.19,17.655,12.765,30.42
2013-10-02,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.725,19.07,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.4,815.15,17.655,12.765,30.42
2013-10-03,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,31.225,20.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,166.92,818.67,17.655,12.765,30.42
2013-10-04,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.625,20.25,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,178.835,889.835,17.655,12.765,30.42
2013-10-05,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.4,18.53,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.535,813.285,17.655,12.765,30.42
2013-10-06,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.0,17.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.155,809.905,17.655,12.765,30.42
2013-10-07,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.05,18.8,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.455,814.205,17.655,12.765,30.42
2013-10-08,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,24.875,17.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,157.98,809.73,17.655,12.765,30.42
2013-10-09,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,31.775,20.31,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,179.045,890.045,17.655,12.765,30.42
2013-10-10,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.475,18.15,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.23,811.98,17.655,12.765,30.42
2013-10-11,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.0,17.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.155,809.905,17.655,12.765,30.42
2013-10-12,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.2,18.04,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.845,811.595,17.655,12.765,30.42
2013-10-13,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.95,16.31,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.16,734.66,16.05,11.655,27.705
2013-10-14,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.625,16.58,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.105,735.605,16.05,11.655,27.705
2013-10-15,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.2,18.85,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.655,814.405,17.655,12.765,30.42
2013-10-16,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.025,16.74,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.665,736.165,16.05,11.655,27.705
2013-10-17,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.825,16.26,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.985,734.485,16.05,11.655,27.705
2013-10-18,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.8,17.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.285,811.035,17.655,12.765,30.42
2013-10-19,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.25,18.47,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.325,813.075,17.655,12.765,30.42
2013-10-20,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.8,17.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.285,811.035,17.655,12.765,30.42
2013-10-21,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.325,18.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.02,811.77,17.655,12.765,30.42
2013-10-22,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.425,16.1,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.425,733.925,16.05,11.655,27.705
2013-10-23,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.45,15.29,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,138.64,731.14,16.05,11.655,27.705
2013-10-24,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.0,18.36,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.965,812.715,17.655,12.765,30.42
2013-10-25,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.95,16.31,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.16,734.66,16.05,11.655,27.705
2013-10-26,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.825,16.26,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.985,734.485,16.05,11.655,27.705
2013-10-27,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.8,17.88,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.285,811.035,17.655,12.765,30.42
2013-10-28,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.55,16.96,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,144.41,736.91,16.05,11.655,27.705
2013-10-29,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.025,16.74,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.665,736.165,16.05,11.655,27.705
2013-10-30,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.4,18.53,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.535,813.285,17.655,12.765,30.42
2013-10-31,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.7,15.39,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,138.99,731.49,16.05,11.655,27.705
