# SOURCE: Computed from weather data using Weibull-integrated power curve model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily wind power output per kW of rated capacity for turbine variants (small 10kW, medium 25kW, large 50kW)
# UNITS: date=YYYY-MM-DD, turbine_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: Power curve model with cut-in/rated/cut-out speeds integrated over Weibull (Rayleigh, k=2) wind speed distribution. Below cut-in: 0. Cut-in to rated: cubic relationship. Rated to cut-out: full power. Above cut-out: 0. Wind shear correction applied (alpha=0.17) to scale from 10m measurement height to hub height. Weibull scale parameter derived from hub-height daily average wind speed.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv, settings/data_registry.yaml (equipment.wind_turbines)
# ASSUMPTIONS: Turbines designed for low-wind sites (IEC Class III/IV). Small turbine (10kW): cut-in 2.5 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Medium turbine (25kW): cut-in 3.2 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Large turbine (50kW): cut-in 3.5 m/s, rated 10.0 m/s, cut-out 25.0 m/s, hub 37m. Wind at measurement height (10m) scaled to hub height using power law (alpha=0.17). Hourly wind speeds follow Rayleigh distribution (Weibull k=2).
weather_scenario_id,date,turbine_variant,kwh_per_kw_per_day,capacity_factor
001,2012-01-07,large,0.9293,0.0387
001,2012-01-08,small,1.5606,0.065
001,2012-01-08,medium,1.3026,0.0543
001,2012-01-08,large,2.0119,0.0838
001,2012-01-09,small,0.9953,0.0415
001,2012-01-09,medium,0.7876,0.0328
001,2012-01-09,large,1.2504,0.0521
001,2012-01-10,small,0.7433,0.031
001,2012-01-10,medium,0.5658,0.0236
001,2012-01-10,large,0.9069,0.0378
001,2012-01-11,small,0.4098,0.0171
001,2012-01-11,medium,0.2855,0.0119
001,2012-01-11,large,0.4583,0.0191
001,2012-01-12,small,0.6568,0.0274
001,2012-01-12,medium,0.4914,0.0205
001,2012-01-12,large,0.7893,0.0329
001,2012-01-13,small,0.6874,0.0286
001,2012-01-13,medium,0.5177,0.0216
001,2012-01-13,large,0.8309,0.0346
001,2012-01-14,small,4.046,0.1686
001,2012-01-14,medium,3.6879,0.1537
001,2012-01-14,large,5.117,0.2132
001,2012-01-15,small,2.5969,0.1082
001,2012-01-15,medium,2.2812,0.0951
001,2012-01-15,large,3.3532,0.1397
001,2012-01-16,small,2.5001,0.1042
001,2012-01-16,medium,2.1885,0.0912
001,2012-01-16,large,3.2309,0.1346
001,2012-01-17,small,1.4238,0.0593
001,2012-01-17,medium,1.1763,0.049
001,2012-01-17,large,1.8293,0.0762
001,2012-01-18,small,1.5101,0.0629
001,2012-01-18,medium,1.2558,0.0523
001,2012-01-18,large,1.9446,0.081
001,2012-01-19,small,10.4208,0.4342
001,2012-01-19,medium,10.0719,0.4197
001,2012-01-19,large,11.9039,0.496
001,2012-01-20,small,3.2779,0.1366
001,2012-01-20,medium,2.9383,0.1224
001,2012-01-20,large,4.1967,0.1749
001,2012-01-21,small,1.1495,0.0479
001,2012-01-21,medium,0.9261,0.0386
001,2012-01-21,large,1.4598,0.0608
001,2012-01-22,small,0.672,0.028
001,2012-01-22,medium,0.5044,0.021
001,2012-01-22,large,0.81,0.0337
001,2012-01-23,small,0.5301,0.0221
001,2012-01-23,medium,0.3843,0.016
001,2012-01-23,large,0.6182,0.0258
001,2012-01-24,small,1.7311,0.0721
001,2012-01-24,medium,1.4611,0.0609
001,2012-01-24,large,2.2376,0.0932
001,2012-01-25,small,1.7717,0.0738
001,2012-01-25,medium,1.4991,0.0625
001,2012-01-25,large,2.2912,0.0955
001,2012-01-26,small,2.5483,0.1062
001,2012-01-26,medium,2.2347,0.0931
001,2012-01-26,large,3.2919,0.1372
001,2012-01-27,small,0.719,0.03
001,2012-01-27,medium,0.5449,0.0227
001,2012-01-27,large,0.8739,0.0364
001,2012-01-28,small,0.7681,0.032
001,2012-01-28,medium,0.5874,0.0245
001,2012-01-28,large,0.9407,0.0392
001,2012-01-29,small,0.6493,0.0271
001,2012-01-29,medium,0.485,0.0202
001,2012-01-29,large,0.7791,0.0325
001,2012-01-30,small,0.9855,0.0411
001,2012-01-30,medium,0.7789,0.0325
001,2012-01-30,large,1.2371,0.0515
001,2012-01-31,small,1.6381,0.0683
001,2012-01-31,medium,1.3745,0.0573
001,2012-01-31,large,2.1148,0.0881
001,2012-02-01,small,0.6493,0.0271
001,2012-02-01,medium,0.485,0.0202
001,2012-02-01,large,0.7791,0.0325
001,2012-02-02,small,1.2038,0.0502
001,2012-02-02,medium,0.9753,0.0406
001,2012-02-02,large,1.5333,0.0639
001,2012-02-03,small,3.2602,0.1358
001,2012-02-03,medium,2.9211,0.1217
001,2012-02-03,large,4.1751,0.174
001,2012-02-04,small,6.358,0.2649
001,2012-02-04,medium,5.9783,0.2491
001,2012-02-04,large,7.7291,0.322
001,2012-02-05,small,0.711,0.0296
001,2012-02-05,medium,0.538,0.0224
001,2012-02-05,large,0.863,0.036
001,2012-02-06,small,0.9855,0.0411
001,2012-02-06,medium,0.7789,0.0325
001,2012-02-06,large,1.2371,0.0515
001,2012-02-07,small,0.7433,0.031
001,2012-02-07,medium,0.5658,0.0236
001,2012-02-07,large,0.9069,0.0378
001,2012-02-08,small,2.0402,0.085
001,2012-02-08,medium,1.7514,0.073
001,2012-02-08,large,2.6418,0.1101
001,2012-02-09,small,1.6513,0.0688
001,2012-02-09,medium,1.3867,0.0578
001,2012-02-09,large,2.1322,0.0888
001,2012-02-10,small,1.4604,0.0609
001,2012-02-10,medium,1.21,0.0504
001,2012-02-10,large,1.8783,0.0783
001,2012-02-11,small,0.7934,0.0331
001,2012-02-11,medium,0.6094,0.0254
001,2012-02-11,large,0.9752,0.0406
001,2012-02-12,small,1.6381,0.0683
001,2012-02-12,medium,1.3745,0.0573
001,2012-02-12,large,2.1148,0.0881
001,2012-02-13,small,1.7043,0.071
001,2012-02-13,medium,1.4361,0.0598
001,2012-02-13,large,2.2023,0.0918
001,2012-02-14,small,1.6909,0.0705
001,2012-02-14,medium,1.4237,0.0593
001,2012-02-14,large,2.1846,0.091
001,2012-02-15,small,0.711,0.0296
001,2012-02-15,medium,0.538,0.0224
001,2012-02-15,large,0.863,0.036
001,2012-02-16,small,0.5635,0.0235
001,2012-02-16,medium,0.4123,0.0172
001,2012-02-16,large,0.6631,0.0276
001,2012-02-17,small,1.7991,0.075
001,2012-02-17,medium,1.5247,0.0635
001,2012-02-17,large,2.3271,0.097
001,2012-02-18,small,1.1388,0.0474
001,2012-02-18,medium,0.9164,0.0382
001,2012-02-18,large,1.4453,0.0602
001,2012-02-19,small,1.0351,0.0431
001,2012-02-19,medium,0.8232,0.0343
001,2012-02-19,large,1.3045,0.0544
001,2012-02-20,small,1.0966,0.0457
001,2012-02-20,medium,0.8784,0.0366
001,2012-02-20,large,1.3881,0.0578
001,2012-02-21,small,8.6754,0.3615
001,2012-02-21,medium,8.3056,0.3461
001,2012-02-21,large,10.166,0.4236
001,2012-02-22,small,1.0151,0.0423
001,2012-02-22,medium,0.8053,0.0336
001,2012-02-22,large,1.2773,0.0532
001,2012-02-23,small,2.5645,0.1069
001,2012-02-23,medium,2.2501,0.0938
001,2012-02-23,large,3.3123,0.138
001,2012-02-24,small,0.8545,0.0356
001,2012-02-24,medium,0.663,0.0276
001,2012-02-24,large,1.0586,0.0441
001,2012-02-25,small,4.1025,0.1709
001,2012-02-25,medium,3.7432,0.156
001,2012-02-25,large,5.1834,0.216
001,2012-02-26,small,2.8792,0.12
001,2012-02-26,medium,2.5526,0.1064
001,2012-02-26,large,3.7062,0.1544
001,2012-02-27,small,0.8106,0.0338
001,2012-02-27,medium,0.6244,0.026
001,2012-02-27,large,0.9986,0.0416
001,2012-02-28,small,3.1722,0.1322
001,2012-02-28,medium,2.8358,0.1182
001,2012-02-28,large,4.0675,0.1695
001,2012-02-29,small,2.1288,0.0887
001,2012-02-29,medium,1.8351,0.0765
001,2012-02-29,large,2.7563,0.1148
001,2012-03-01,small,0.9374,0.0391
001,2012-03-01,medium,0.7361,0.0307
001,2012-03-01,large,1.1715,0.0488
001,2012-03-02,small,2.5001,0.1042
001,2012-03-02,medium,2.1885,0.0912
001,2012-03-02,large,3.2309,0.1346
001,2012-03-03,small,1.6381,0.0683
001,2012-03-03,medium,1.3745,0.0573
001,2012-03-03,large,2.1148,0.0881
001,2012-03-04,small,0.8192,0.0341
001,2012-03-04,medium,0.632,0.0263
001,2012-03-04,large,1.0104,0.0421
001,2012-03-05,small,1.1282,0.047
001,2012-03-05,medium,0.9068,0.0378
001,2012-03-05,large,1.4309,0.0596
001,2012-03-06,small,1.4117,0.0588
001,2012-03-06,medium,1.1651,0.0485
001,2012-03-06,large,1.8131,0.0755
001,2012-03-07,small,0.8908,0.0371
001,2012-03-07,medium,0.6949,0.029
001,2012-03-07,large,1.108,0.0462
001,2012-03-08,small,5.9852,0.2494
001,2012-03-08,medium,5.6064,0.2336
001,2012-03-08,large,7.3216,0.3051
001,2012-03-09,small,1.6381,0.0683
001,2012-03-09,medium,1.3745,0.0573
001,2012-03-09,large,2.1148,0.0881
001,2012-03-10,small,0.8192,0.0341
001,2012-03-10,medium,0.632,0.0263
001,2012-03-10,large,1.0104,0.0421
001,2012-03-11,small,3.1372,0.1307
001,2012-03-11,medium,2.8019,0.1167
001,2012-03-11,large,4.0247,0.1677
001,2012-03-12,small,2.8454,0.1186
001,2012-03-12,medium,2.52,0.105
001,2012-03-12,large,3.6642,0.1527
001,2012-03-13,small,1.8406,0.0767
001,2012-03-13,medium,1.5635,0.0651
001,2012-03-13,large,2.3815,0.0992
001,2012-03-14,small,7.482,0.3118
001,2012-03-14,medium,7.1042,0.296
001,2012-03-14,large,8.9307,0.3721
001,2012-03-15,small,1.352,0.0563
001,2012-03-15,medium,1.1104,0.0463
001,2012-03-15,large,1.7331,0.0722
001,2012-03-16,small,0.9565,0.0399
001,2012-03-16,medium,0.7531,0.0314
001,2012-03-16,large,1.1975,0.0499
001,2012-03-17,small,2.3422,0.0976
001,2012-03-17,medium,2.0378,0.0849
001,2012-03-17,large,3.0302,0.1263
001,2012-03-18,small,0.9,0.0375
001,2012-03-18,medium,0.703,0.0293
001,2012-03-18,large,1.1205,0.0467
001,2012-03-19,small,1.7311,0.0721
001,2012-03-19,medium,1.4611,0.0609
001,2012-03-19,large,2.2376,0.0932
001,2012-03-20,small,2.2649,0.0944
001,2012-03-20,medium,1.9643,0.0818
001,2012-03-20,large,2.9314,0.1221
001,2012-03-21,small,1.3054,0.0544
001,2012-03-21,medium,1.0677,0.0445
001,2012-03-21,large,1.6704,0.0696
001,2012-03-22,small,1.0052,0.0419
001,2012-03-22,medium,0.7964,0.0332
001,2012-03-22,large,1.2638,0.0527
001,2012-03-23,small,3.9711,0.1655
001,2012-03-23,medium,3.6144,0.1506
001,2012-03-23,large,5.0285,0.2095
001,2012-03-24,small,3.085,0.1285
001,2012-03-24,medium,2.7513,0.1146
001,2012-03-24,large,3.9605,0.165
001,2012-03-25,small,2.5645,0.1069
001,2012-03-25,medium,2.2501,0.0938
001,2012-03-25,large,3.3123,0.138
001,2012-03-26,small,5.4353,0.2265
001,2012-03-26,medium,5.0593,0.2108
001,2012-03-26,large,6.7116,0.2796
001,2012-03-27,small,0.9186,0.0383
001,2012-03-27,medium,0.7194,0.03
001,2012-03-27,large,1.1459,0.0477
001,2012-03-28,small,10.8594,0.4525
001,2012-03-28,medium,10.5173,0.4382
001,2012-03-28,large,12.3277,0.5137
001,2012-03-29,small,1.5352,0.064
001,2012-03-29,medium,1.2791,0.0533
001,2012-03-29,large,1.9781,0.0824
001,2012-03-30,small,1.1602,0.0483
001,2012-03-30,medium,0.9358,0.039
001,2012-03-30,large,1.4743,0.0614
001,2012-03-31,small,1.7311,0.0721
001,2012-03-31,medium,1.4611,0.0609
001,2012-03-31,large,2.2376,0.0932
001,2012-04-01,small,1.5101,0.0629
001,2012-04-01,medium,1.2558,0.0523
001,2012-04-01,large,1.9446,0.081
001,2012-04-02,small,4.3871,0.1828
001,2012-04-02,medium,4.023,0.1676
001,2012-04-02,large,5.5163,0.2298
001,2012-04-03,small,1.1495,0.0479
001,2012-04-03,medium,0.9261,0.0386
001,2012-04-03,large,1.4598,0.0608
001,2012-04-04,small,2.0695,0.0862
001,2012-04-04,medium,1.7791,0.0741
001,2012-04-04,large,2.6798,0.1117
001,2012-04-05,small,0.9469,0.0395
001,2012-04-05,medium,0.7446,0.031
001,2012-04-05,large,1.1845,0.0494
001,2012-04-06,small,1.5734,0.0656
001,2012-04-06,medium,1.3144,0.0548
001,2012-04-06,large,2.0289,0.0845
001,2012-04-07,small,2.0695,0.0862
001,2012-04-07,medium,1.7791,0.0741
001,2012-04-07,large,2.6798,0.1117
001,2012-04-08,small,2.5483,0.1062
001,2012-04-08,medium,2.2347,0.0931
001,2012-04-08,large,3.2919,0.1372
001,2012-04-09,small,2.099,0.0875
001,2012-04-09,medium,1.807,0.0753
001,2012-04-09,large,2.718,0.1132
001,2012-04-10,small,1.9534,0.0814
001,2012-04-10,medium,1.6696,0.0696
001,2012-04-10,large,2.529,0.1054
001,2012-04-11,small,2.9132,0.1214
001,2012-04-11,medium,2.5853,0.1077
001,2012-04-11,large,3.7483,0.1562
001,2012-04-12,small,9.316,0.3882
001,2012-04-12,medium,8.9528,0.373
001,2012-04-12,large,10.8133,0.4506
001,2012-04-13,small,0.9374,0.0391
001,2012-04-13,medium,0.7361,0.0307
001,2012-04-13,large,1.1715,0.0488
001,2012-04-14,small,1.2038,0.0502
001,2012-04-14,medium,0.9753,0.0406
001,2012-04-14,large,1.5333,0.0639
001,2012-04-15,small,0.9186,0.0383
001,2012-04-15,medium,0.7194,0.03
001,2012-04-15,large,1.1459,0.0477
001,2012-04-16,small,6.6317,0.2763
001,2012-04-16,medium,6.2519,0.2605
001,2012-04-16,large,8.0253,0.3344
001,2012-04-17,small,12.2015,0.5084
001,2012-04-17,medium,11.8838,0.4952
001,2012-04-17,large,13.5887,0.5662
001,2012-04-18,small,3.6747,0.1531
001,2012-04-18,medium,3.3245,0.1385
001,2012-04-18,large,4.6759,0.1948
001,2012-04-19,small,2.9132,0.1214
001,2012-04-19,medium,2.5853,0.1077
001,2012-04-19,large,3.7483,0.1562
001,2012-04-20,small,2.4523,0.1022
001,2012-04-20,medium,2.1428,0.0893
001,2012-04-20,large,3.1703,0.1321
001,2012-04-21,small,2.9643,0.1235
001,2012-04-21,medium,2.6347,0.1098
001,2012-04-21,large,3.8117,0.1588
001,2012-04-22,small,12.3544,0.5148
001,2012-04-22,medium,12.0398,0.5017
001,2012-04-22,large,13.7284,0.572
001,2012-04-23,small,0.8908,0.0371
001,2012-04-23,medium,0.6949,0.029
001,2012-04-23,large,1.108,0.0462
001,2012-04-24,small,7.0205,0.2925
001,2012-04-24,medium,6.6411,0.2767
001,2012-04-24,large,8.442,0.3517
001,2012-04-25,small,1.1495,0.0479
001,2012-04-25,medium,0.9261,0.0386
001,2012-04-25,large,1.4598,0.0608
001,2012-04-26,small,1.7311,0.0721
001,2012-04-26,medium,1.4611,0.0609
001,2012-04-26,large,2.2376,0.0932
001,2012-04-27,small,1.0862,0.0453
001,2012-04-27,medium,0.869,0.0362
001,2012-04-27,large,1.374,0.0572
001,2012-04-28,small,1.3757,0.0573
001,2012-04-28,medium,1.1321,0.0472
001,2012-04-28,large,1.7649,0.0735
001,2012-04-29,small,7.0785,0.2949
001,2012-04-29,medium,6.6993,0.2791
001,2012-04-29,large,8.5037,0.3543
001,2012-04-30,small,4.9272,0.2053
001,2012-04-30,medium,4.5559,0.1898
001,2012-04-30,large,6.1379,0.2557
001,2012-05-01,small,3.4027,0.1418
001,2012-05-01,medium,3.0595,0.1275
001,2012-05-01,large,4.3483,0.1812
001,2012-05-02,small,0.7849,0.0327
001,2012-05-02,medium,0.602,0.0251
001,2012-05-02,large,0.9636,0.0402
001,2012-05-03,small,1.3876,0.0578
001,2012-05-03,medium,1.1431,0.0476
001,2012-05-03,large,1.7809,0.0742
001,2012-05-04,small,2.0402,0.085
001,2012-05-04,medium,1.7514,0.073
001,2012-05-04,large,2.6418,0.1101
001,2012-05-05,small,1.2597,0.0525
001,2012-05-05,medium,1.026,0.0428
001,2012-05-05,large,1.6087,0.067
001,2012-05-06,small,1.6776,0.0699
001,2012-05-06,medium,1.4113,0.0588
001,2012-05-06,large,2.1671,0.0903
001,2012-05-07,small,1.0656,0.0444
001,2012-05-07,medium,0.8505,0.0354
001,2012-05-07,large,1.346,0.0561
001,2012-05-08,small,1.7446,0.0727
001,2012-05-08,medium,1.4737,0.0614
001,2012-05-08,large,2.2554,0.094
001,2012-05-09,small,2.6788,0.1116
001,2012-05-09,medium,2.3597,0.0983
001,2012-05-09,large,3.456,0.144
001,2012-05-10,small,2.0695,0.0862
001,2012-05-10,medium,1.7791,0.0741
001,2012-05-10,large,2.6798,0.1117
001,2012-05-11,small,2.1139,0.0881
001,2012-05-11,medium,1.821,0.0759
001,2012-05-11,large,2.7371,0.114
001,2012-05-12,small,0.8106,0.0338
001,2012-05-12,medium,0.6244,0.026
001,2012-05-12,large,0.9986,0.0416
001,2012-05-13,small,1.9249,0.0802
001,2012-05-13,medium,1.6427,0.0684
001,2012-05-13,large,2.4918,0.1038
001,2012-05-14,small,0.7433,0.031
001,2012-05-14,medium,0.5658,0.0236
001,2012-05-14,large,0.9069,0.0378
001,2012-05-15,small,0.8368,0.0349
001,2012-05-15,medium,0.6474,0.027
001,2012-05-15,large,1.0343,0.0431
001,2012-05-16,small,1.4359,0.0598
001,2012-05-16,medium,1.1874,0.0495
001,2012-05-16,large,1.8456,0.0769
001,2012-05-17,small,0.8456,0.0352
001,2012-05-17,medium,0.6551,0.0273
001,2012-05-17,large,1.0464,0.0436
001,2012-05-18,small,4.3489,0.1812
001,2012-05-18,medium,3.9854,0.1661
001,2012-05-18,large,5.4719,0.228
001,2012-05-19,small,2.3422,0.0976
001,2012-05-19,medium,2.0378,0.0849
001,2012-05-19,large,3.0302,0.1263
001,2012-05-20,small,2.4206,0.1009
001,2012-05-20,medium,2.1126,0.088
001,2012-05-20,large,3.1301,0.1304
001,2012-05-21,small,0.6054,0.0252
001,2012-05-21,medium,0.4476,0.0187
001,2012-05-21,large,0.7196,0.03
001,2012-05-22,small,1.5226,0.0634
001,2012-05-22,medium,1.2674,0.0528
001,2012-05-22,large,1.9613,0.0817
001,2012-05-23,small,1.0966,0.0457
001,2012-05-23,medium,0.8784,0.0366
001,2012-05-23,large,1.3881,0.0578
001,2012-05-24,small,0.7849,0.0327
001,2012-05-24,medium,0.602,0.0251
001,2012-05-24,large,0.9636,0.0402
001,2012-05-25,small,0.9565,0.0399
001,2012-05-25,medium,0.7531,0.0314
001,2012-05-25,large,1.1975,0.0499
001,2012-05-26,small,1.1282,0.047
001,2012-05-26,medium,0.9068,0.0378
001,2012-05-26,large,1.4309,0.0596
001,2012-05-27,small,0.6952,0.029
001,2012-05-27,medium,0.5244,0.0218
001,2012-05-27,large,0.8416,0.0351
001,2012-05-28,small,0.6797,0.0283
001,2012-05-28,medium,0.511,0.0213
001,2012-05-28,large,0.8204,0.0342
001,2012-05-29,small,2.6132,0.1089
001,2012-05-29,medium,2.2968,0.0957
001,2012-05-29,large,3.3737,0.1406
001,2012-05-30,small,1.4359,0.0598
001,2012-05-30,medium,1.1874,0.0495
001,2012-05-30,large,1.8456,0.0769
001,2012-05-31,small,1.2939,0.0539
001,2012-05-31,medium,1.0572,0.0441
001,2012-05-31,large,1.6549,0.069
001,2012-06-01,small,1.0862,0.0453
001,2012-06-01,medium,0.869,0.0362
001,2012-06-01,large,1.374,0.0572
001,2012-06-02,small,3.4027,0.1418
001,2012-06-02,medium,3.0595,0.1275
001,2012-06-02,large,4.3483,0.1812
001,2012-06-03,small,0.7681,0.032
001,2012-06-03,medium,0.5874,0.0245
001,2012-06-03,large,0.9407,0.0392
001,2012-06-04,small,1.3403,0.0558
001,2012-06-04,medium,1.0997,0.0458
001,2012-06-04,large,1.7173,0.0716
001,2012-06-05,small,2.8962,0.1207
001,2012-06-05,medium,2.5689,0.107
001,2012-06-05,large,3.7273,0.1553
001,2012-06-06,small,0.5635,0.0235
001,2012-06-06,medium,0.4123,0.0172
001,2012-06-06,large,0.6631,0.0276
001,2012-06-07,small,0.8816,0.0367
001,2012-06-07,medium,0.6868,0.0286
001,2012-06-07,large,1.0955,0.0456
001,2012-06-08,small,3.1722,0.1322
001,2012-06-08,medium,2.8358,0.1182
001,2012-06-08,large,4.0675,0.1695
001,2012-06-09,small,0.4734,0.0197
001,2012-06-09,medium,0.3373,0.0141
001,2012-06-09,large,0.5423,0.0226
001,2012-06-10,small,0.9,0.0375
001,2012-06-10,medium,0.703,0.0293
001,2012-06-10,large,1.1205,0.0467
001,2012-06-11,small,0.8019,0.0334
001,2012-06-11,medium,0.6169,0.0257
001,2012-06-11,large,0.9869,0.0411
001,2012-06-12,small,0.672,0.028
001,2012-06-12,medium,0.5044,0.021
001,2012-06-12,large,0.81,0.0337
001,2012-06-13,small,1.2484,0.052
001,2012-06-13,medium,1.0158,0.0423
001,2012-06-13,large,1.5935,0.0664
001,2012-06-14,small,0.5171,0.0215
001,2012-06-14,medium,0.3735,0.0156
001,2012-06-14,large,0.6007,0.025
001,2012-06-15,small,1.0251,0.0427
001,2012-06-15,medium,0.8142,0.0339
001,2012-06-15,large,1.2909,0.0538
001,2012-06-16,small,10.6893,0.4454
001,2012-06-16,medium,10.3446,0.431
001,2012-06-16,large,12.164,0.5068
001,2012-06-17,small,0.5912,0.0246
001,2012-06-17,medium,0.4356,0.0182
001,2012-06-17,large,0.7005,0.0292
001,2012-06-18,small,0.6344,0.0264
001,2012-06-18,medium,0.4723,0.0197
001,2012-06-18,large,0.759,0.0316
001,2012-06-19,small,9.5582,0.3983
001,2012-06-19,medium,9.1978,0.3832
001,2012-06-19,large,11.0552,0.4606
001,2012-06-20,small,0.4209,0.0175
001,2012-06-20,medium,0.2945,0.0123
001,2012-06-20,large,0.4729,0.0197
001,2012-06-21,small,1.1495,0.0479
001,2012-06-21,medium,0.9261,0.0386
001,2012-06-21,large,1.4598,0.0608
001,2012-06-22,small,1.6121,0.0672
001,2012-06-22,medium,1.3503,0.0563
001,2012-06-22,large,2.0803,0.0867
001,2012-06-23,small,0.6125,0.0255
001,2012-06-23,medium,0.4537,0.0189
001,2012-06-23,large,0.7294,0.0304
001,2012-06-24,small,2.099,0.0875
001,2012-06-24,medium,1.807,0.0753
001,2012-06-24,large,2.718,0.1132
001,2012-06-25,small,0.6874,0.0286
001,2012-06-25,medium,0.5177,0.0216
001,2012-06-25,large,0.8309,0.0346
001,2012-06-26,small,1.0656,0.0444
001,2012-06-26,medium,0.8505,0.0354
001,2012-06-26,large,1.346,0.0561
001,2012-06-27,small,1.1928,0.0497
001,2012-06-27,medium,0.9653,0.0402
001,2012-06-27,large,1.5185,0.0633
001,2012-06-28,small,0.9374,0.0391
001,2012-06-28,medium,0.7361,0.0307
001,2012-06-28,large,1.1715,0.0488
001,2012-06-29,small,11.2349,0.4681
001,2012-06-29,medium,10.8991,0.4541
001,2012-06-29,large,12.6861,0.5286
001,2012-06-30,small,12.8013,0.5334
001,2012-06-30,medium,12.4964,0.5207
001,2012-06-30,large,14.1318,0.5888
001,2012-07-01,small,1.1928,0.0497
001,2012-07-01,medium,0.9653,0.0402
001,2012-07-01,large,1.5185,0.0633
001,2012-07-02,small,2.2649,0.0944
001,2012-07-02,medium,1.9643,0.0818
001,2012-07-02,large,2.9314,0.1221
001,2012-07-03,small,5.0636,0.211
001,2012-07-03,medium,4.6908,0.1954
001,2012-07-03,large,6.2928,0.2622
001,2012-07-04,small,0.6418,0.0267
001,2012-07-04,medium,0.4786,0.0199
001,2012-07-04,large,0.769,0.032
001,2012-07-05,small,0.5567,0.0232
001,2012-07-05,medium,0.4066,0.0169
001,2012-07-05,large,0.6539,0.0272
001,2012-07-06,small,1.1388,0.0474
001,2012-07-06,medium,0.9164,0.0382
001,2012-07-06,large,1.4453,0.0602
001,2012-07-07,small,1.0251,0.0427
001,2012-07-07,medium,0.8142,0.0339
001,2012-07-07,large,1.2909,0.0538
001,2012-07-08,small,0.4794,0.02
001,2012-07-08,medium,0.3423,0.0143
001,2012-07-08,large,0.5504,0.0229
001,2012-07-09,small,0.4856,0.0202
001,2012-07-09,medium,0.3474,0.0145
001,2012-07-09,large,0.5586,0.0233
001,2012-07-10,small,2.6295,0.1096
001,2012-07-10,medium,2.3125,0.0964
001,2012-07-10,large,3.3942,0.1414
001,2012-07-11,small,10.0632,0.4193
001,2012-07-11,medium,9.7093,0.4046
001,2012-07-11,large,11.5545,0.4814
001,2012-07-12,small,1.2597,0.0525
001,2012-07-12,medium,1.026,0.0428
001,2012-07-12,large,1.6087,0.067
001,2012-07-13,small,0.2667,0.0111
001,2012-07-13,medium,0.173,0.0072
001,2012-07-13,large,0.2747,0.0114
001,2012-07-14,small,0.8456,0.0352
001,2012-07-14,medium,0.6551,0.0273
001,2012-07-14,large,1.0464,0.0436
001,2012-07-15,small,0.7031,0.0293
001,2012-07-15,medium,0.5311,0.0221
001,2012-07-15,large,0.8522,0.0355
001,2012-07-16,small,1.5479,0.0645
001,2012-07-16,medium,1.2908,0.0538
001,2012-07-16,large,1.995,0.0831
001,2012-07-17,small,1.2038,0.0502
001,2012-07-17,medium,0.9753,0.0406
001,2012-07-17,large,1.5333,0.0639
001,2012-07-18,small,0.498,0.0208
001,2012-07-18,medium,0.3577,0.0149
001,2012-07-18,large,0.5752,0.024
001,2012-07-19,small,0.4379,0.0182
001,2012-07-19,medium,0.3083,0.0128
001,2012-07-19,large,0.4953,0.0206
001,2012-07-20,small,0.4495,0.0187
001,2012-07-20,medium,0.3178,0.0132
001,2012-07-20,large,0.5107,0.0213
001,2012-07-21,small,1.6513,0.0688
001,2012-07-21,medium,1.3867,0.0578
001,2012-07-21,large,2.1322,0.0888
001,2012-07-22,small,0.3052,0.0127
001,2012-07-22,medium,0.2026,0.0084
001,2012-07-22,large,0.323,0.0135
001,2012-07-23,small,0.2069,0.0086
001,2012-07-23,medium,0.1282,0.0053
001,2012-07-23,large,0.2016,0.0084
001,2012-07-24,small,0.6797,0.0283
001,2012-07-24,medium,0.511,0.0213
001,2012-07-24,large,0.8204,0.0342
001,2012-07-25,small,1.0151,0.0423
001,2012-07-25,medium,0.8053,0.0336
001,2012-07-25,large,1.2773,0.0532
001,2012-07-26,small,0.4918,0.0205
001,2012-07-26,medium,0.3525,0.0147
001,2012-07-26,large,0.5669,0.0236
001,2012-07-27,small,0.711,0.0296
001,2012-07-27,medium,0.538,0.0224
001,2012-07-27,large,0.863,0.036
001,2012-07-28,small,0.2209,0.0092
001,2012-07-28,medium,0.1385,0.0058
001,2012-07-28,large,0.2184,0.0091
001,2012-07-29,small,1.0251,0.0427
001,2012-07-29,medium,0.8142,0.0339
001,2012-07-29,large,1.2909,0.0538
001,2012-07-30,small,0.8635,0.036
001,2012-07-30,medium,0.6709,0.028
001,2012-07-30,large,1.0708,0.0446
001,2012-07-31,small,0.5107,0.0213
001,2012-07-31,medium,0.3682,0.0153
001,2012-07-31,large,0.5922,0.0247
001,2012-08-01,small,3.3312,0.1388
001,2012-08-01,medium,2.99,0.1246
001,2012-08-01,large,4.2616,0.1776
001,2012-08-02,small,0.4554,0.019
001,2012-08-02,medium,0.3226,0.0134
001,2012-08-02,large,0.5185,0.0216
001,2012-08-03,small,1.3996,0.0583
001,2012-08-03,medium,1.1541,0.0481
001,2012-08-03,large,1.797,0.0749
001,2012-08-04,small,9.0875,0.3786
001,2012-08-04,medium,8.7218,0.3634
